Start Time:  21-05-2024 15:22:18          Time Completed:  21-05-2024 15:41:28      Elapsed Time:  00:19:09
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_165.txt
Plot File:     C:\IDEASVSM\LS_QC\A_165.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_165.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.558913 	
 18000 	 0.558231 	
 17000 	 0.555823 	
 16000 	 0.556219 	
 15000 	 0.554371 	
 14000 	 0.553649 	
 12999.7 	 0.553828 	
 11999.8 	 0.553175 	
 11000.1 	 0.550091 	
 10000.5 	 0.546454 	
 9000.31 	 0.544907 	
 8000.08 	 0.538505 	
 6999.99 	 0.535768 	
 5999.95 	 0.52992 	
 4999.99 	 0.526018 	
 3999.97 	 0.513331 	
 2999.99 	 0.494444 	
 1999.95 	 0.464684 	
 999.965 	 0.391951 	
 950.004 	 0.383961 	
 899.983 	 0.377157 	
 849.993 	 0.372617 	
 800 	 0.362624 	
 750.002 	 0.352722 	
 699.994 	 0.344046 	
 649.996 	 0.335231 	
 600.004 	 0.323714 	
 549.995 	 0.312105 	
 500.008 	 0.297477 	
 449.993 	 0.282062 	
 399.996 	 0.265829 	
 349.996 	 0.247592 	
 299.995 	 0.227973 	
 249.995 	 0.204381 	
 200 	 0.177921 	
 179.991 	 0.166206 	
 159.998 	 0.153627 	
 140.001 	 0.140136 	
 120.004 	 0.125619 	
 99.9961 	 0.109838 	
 79.9924 	 0.0926675 	
 59.9987 	 0.0737805 	
 39.9966 	 0.0526955 	
 20.0001 	 0.0286843 	
 18.9989 	 0.0274025 	
 17.997 	 0.0260952 	
 16.9944 	 0.0247882 	
 16.0025 	 0.0234418 	
 14.9949 	 0.0221087 	
 14 	 0.0207523 	
 13 	 0.0194149 	
 11.9973 	 0.0180517 	
 11.0046 	 0.0166454 	
 10.0033 	 0.0152631 	
 8.99871 	 0.0138391 	
 8.00143 	 0.0124083 	
 6.99977 	 0.0109749 	
 5.99251 	 0.00953417 	
 4.99532 	 0.00804775 	
 3.99829 	 0.00657884 	
 2.99757 	 0.00508059 	
 1.99668 	 0.00355805 	
 0.998866 	 0.00202102 	
 0.0000580057 	 0.000474191 	
-1 	-0.00106482 	
-2.00926 	-0.00262673 	
-2.99661 	-0.00412683 	
-4.00151 	-0.00563305 	
-4.99395 	-0.00710153 	
-6.00406 	-0.00858189 	
-7.00461 	-0.0100347 	
-8.01942 	-0.0114613 	
-9.00376 	-0.0128579 	
-9.99378 	-0.0142727 	
-11.0021 	-0.0156424 	
-11.9991 	-0.0170489 	
-13.0013 	-0.0184124 	
-13.9974 	-0.0197663 	
-15.0045 	-0.0211007 	
-16.0007 	-0.0224226 	
-16.9969 	-0.0237616 	
-17.9982 	-0.0250872 	
-19.0051 	-0.0263515 	
-19.9996 	-0.027649 	

	
	
