Start Time:  21-05-2024 14:59:52          Time Completed:  21-05-2024 15:17:08      Elapsed Time:  00:17:15
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_180.txt
Plot File:     C:\IDEASVSM\LS_QC\A_180.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_180.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.557394 	
 18000 	 0.557195 	
 17000 	 0.556703 	
 16000 	 0.555909 	
 15000 	 0.554829 	
 14000 	 0.553546 	
 13000 	 0.552076 	
 12000 	 0.550383 	
 11000 	 0.548409 	
 10000 	 0.546143 	
 9000.01 	 0.54364 	
 8000 	 0.540542 	
 6999.99 	 0.536487 	
 6000 	 0.531541 	
 5000.01 	 0.525157 	
 4000 	 0.514343 	
 3000.02 	 0.498092 	
 1999.99 	 0.468066 	
 999.995 	 0.392653 	
 949.995 	 0.386041 	
 899.993 	 0.378968 	
 850.003 	 0.371346 	
 799.995 	 0.363217 	
 750.003 	 0.354462 	
 699.991 	 0.344947 	
 649.993 	 0.334882 	
 600.002 	 0.323329 	
 550.003 	 0.311093 	
 499.999 	 0.297755 	
 449.999 	 0.283103 	
 400.001 	 0.266771 	
 350.007 	 0.248544 	
 300.005 	 0.228032 	
 249.99 	 0.204907 	
 199.996 	 0.178357 	
 179.998 	 0.166746 	
 159.996 	 0.154087 	
 139.999 	 0.140659 	
 120.001 	 0.125909 	
 100 	 0.110151 	
 79.9939 	 0.0929615 	
 60.0033 	 0.074049 	
 39.9967 	 0.0528884 	
 20.0057 	 0.0288475 	
 18.9934 	 0.0275154 	
 17.9931 	 0.0262191 	
 16.9981 	 0.0248716 	
 16.0005 	 0.0235472 	
 15.004 	 0.0222144 	
 13.9959 	 0.0208793 	
 13.0036 	 0.019498 	
 11.994 	 0.0181283 	
 10.9924 	 0.0167386 	
 9.99989 	 0.0153351 	
 8.99553 	 0.0138949 	
 7.98626 	 0.0124721 	
 6.99807 	 0.0110552 	
 6.00408 	 0.00958942 	
 5.00203 	 0.00813758 	
 4.00054 	 0.00663603 	
 2.99803 	 0.00512144 	
 2.00362 	 0.00360221 	
 1.01172 	 0.00204676 	
-0.00321273 	 0.000462331 	
-1.00789 	-0.00111739 	
-2.00225 	-0.00267504 	
-2.99858 	-0.00418096 	
-3.99914 	-0.00566081 	
-5.00522 	-0.00716862 	
-6.00069 	-0.00863518 	
-7.00559 	-0.0100943 	
-7.99589 	-0.0115376 	
-8.99405 	-0.0129609 	
-10.0024 	-0.0143762 	
-11.0079 	-0.0157776 	
-11.9982 	-0.0171691 	
-13.0075 	-0.0185566 	
-14.0007 	-0.0199051 	
-15.0047 	-0.0212465 	
-16.0007 	-0.0225622 	
-16.9961 	-0.0238946 	
-17.9973 	-0.0251932 	
-19.0033 	-0.0265101 	
-19.9959 	-0.0277918 	

	
	
