Start Time:  21-05-2024 13:52:08          Time Completed:  21-05-2024 14:09:06      Elapsed Time:  00:16:57
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_225.txt
Plot File:     C:\IDEASVSM\LS_QC\A_225.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_225.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.560701 	
 18000 	 0.560524 	
 17000 	 0.560065 	
 16000 	 0.55929 	
 15000 	 0.558248 	
 14000 	 0.557015 	
 13000 	 0.555587 	
 12000 	 0.553943 	
 11000 	 0.552036 	
 10000 	 0.549818 	
 8999.99 	 0.547173 	
 8000 	 0.543969 	
 7000 	 0.540094 	
 6000 	 0.535286 	
 4999.99 	 0.529155 	
 4000.01 	 0.519082 	
 3000.02 	 0.503357 	
 2000 	 0.474358 	
 999.989 	 0.401319 	
 950 	 0.394876 	
 899.995 	 0.387977 	
 849.996 	 0.380563 	
 800 	 0.372588 	
 749.989 	 0.36398 	
 700.003 	 0.354591 	
 649.994 	 0.344394 	
 600.002 	 0.333285 	
 549.992 	 0.321141 	
 499.998 	 0.307881 	
 450.002 	 0.293234 	
 399.994 	 0.2769 	
 349.998 	 0.258361 	
 299.996 	 0.237811 	
 249.994 	 0.214384 	
 199.999 	 0.187299 	
 179.997 	 0.175199 	
 159.998 	 0.16225 	
 139.996 	 0.148303 	
 120.006 	 0.133234 	
 100.002 	 0.11685 	
 80.0042 	 0.0988799 	
 60.0027 	 0.0789795 	
 39.9984 	 0.0566546 	
 19.9934 	 0.0310297 	
 18.996 	 0.0296414 	
 17.9956 	 0.0282496 	
 17.0066 	 0.0268226 	
 16.0047 	 0.0254004 	
 14.9977 	 0.0239463 	
 14.0005 	 0.0224746 	
 12.998 	 0.0210139 	
 12.0045 	 0.019551 	
 10.9999 	 0.0180272 	
 9.99857 	 0.0165306 	
 8.98735 	 0.0149889 	
 7.99621 	 0.0134538 	
 6.99731 	 0.0118804 	
 5.99773 	 0.0103373 	
 4.99674 	 0.00872569 	
 3.99889 	 0.00710884 	
 2.99848 	 0.00547721 	
 1.99932 	 0.00382471 	
 0.994758 	 0.00214635 	
-0.00275286 	 0.000454216 	
-0.994001 	-0.00124118 	
-2.00727 	-0.0028906 	
-3.00294 	-0.00457708 	
-3.99837 	-0.00621674 	
-5.00834 	-0.00781505 	
-6.00333 	-0.0094067 	
-7.0007 	-0.0109844 	
-7.99755 	-0.0125546 	
-8.99644 	-0.0140815 	
-10.0032 	-0.0156125 	
-10.9993 	-0.0171249 	
-12.0034 	-0.0186264 	
-12.9943 	-0.0200958 	
-14.0061 	-0.0215371 	
-15.0001 	-0.0230046 	
-16.0077 	-0.0244369 	
-16.997 	-0.025859 	
-17.9984 	-0.027235 	
-18.9949 	-0.0286592 	
-19.9988 	-0.0300439 	

	
	
