Start Time:  21-05-2024 12:12:48          Time Completed:  21-05-2024 12:33:11      Elapsed Time:  00:20:22
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_285.txt
Plot File:     C:\IDEASVSM\LS_QC\A_285.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_285.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.539106 	
 18000 	 0.538917 	
 17000 	 0.538435 	
 16000 	 0.537675 	
 15000 	 0.536597 	
 14000 	 0.53534 	
 13000 	 0.533899 	
 12000 	 0.532247 	
 11000 	 0.530328 	
 10000 	 0.52808 	
 8999.98 	 0.525398 	
 8000 	 0.524298 	
 7000 	 0.518228 	
 5999.99 	 0.513422 	
 4999.98 	 0.50721 	
 3999.98 	 0.497167 	
 3000.12 	 0.481531 	
 2000 	 0.452909 	
 999.999 	 0.381977 	
 949.995 	 0.375793 	
 900.005 	 0.369155 	
 849.99 	 0.361973 	
 800.001 	 0.354329 	
 749.998 	 0.346104 	
 699.994 	 0.337134 	
 650.003 	 0.327382 	
 599.995 	 0.316724 	
 549.993 	 0.305133 	
 499.99 	 0.292481 	
 450.001 	 0.278536 	
 400 	 0.26298 	
 350.008 	 0.24538 	
 299.996 	 0.225812 	
 250.004 	 0.203535 	
 199.997 	 0.177804 	
 180 	 0.166313 	
 159.997 	 0.154008 	
 139.988 	 0.140702 	
 120.001 	 0.126392 	
 99.997 	 0.110839 	
 79.9986 	 0.0938013 	
 59.9952 	 0.0749269 	
 39.9953 	 0.0537373 	
 19.9988 	 0.0294262 	
 18.9973 	 0.0281015 	
 17.9955 	 0.0267661 	
 16.9929 	 0.025413 	
 16.0007 	 0.0240561 	
 15.0028 	 0.0226997 	
 14.0006 	 0.0213286 	
 12.9998 	 0.0199358 	
 11.999 	 0.0185491 	
 11.0031 	 0.0171068 	
 10.0007 	 0.0156889 	
 8.99669 	 0.0143224 	
 8.00034 	 0.0128901 	
 6.99708 	 0.0113916 	
 5.98828 	 0.00983621 	
 4.99326 	 0.00830867 	
 3.9942 	 0.00673308 	
 2.99649 	 0.00519391 	
 2.00082 	 0.00362127 	
 0.993917 	 0.00201769 	
 0.000390191 	 0.000418968 	
-0.996501 	-0.0011793 	
-1.99858 	-0.00277894 	
-2.99753 	-0.00437669 	
-4.00213 	-0.00588529 	
-4.99729 	-0.00739086 	
-6.00457 	-0.00888344 	
-7.00612 	-0.0103731 	
-8.00465 	-0.0118436 	
-8.99126 	-0.0133063 	
-10.0067 	-0.014769 	
-11.001 	-0.016207 	
-11.998 	-0.0175856 	
-13.0124 	-0.0190165 	
-14.0064 	-0.0203947 	
-14.9949 	-0.0217311 	
-16.0055 	-0.0231003 	
-17.0086 	-0.0244476 	
-17.9982 	-0.0257814 	
-18.9992 	-0.0271408 	
-19.9988 	-0.0284536 	

	
	
