Start Time:  22-05-2024 11:17:23          Time Completed:  22-05-2024 11:35:48      Elapsed Time:  00:18:24
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_75.txt
Plot File:     C:\IDEASVSM\LS_QC\A_75.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_75.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.564642 	
 18000 	 0.56447 	
 17000 	 0.564035 	
 16000 	 0.563191 	
 15000 	 0.562133 	
 14000 	 0.56087 	
 13000 	 0.559452 	
 12000 	 0.557804 	
 11000 	 0.555872 	
 10000 	 0.553685 	
 9000 	 0.551019 	
 8000 	 0.547815 	
 7000 	 0.543955 	
 5999.98 	 0.539218 	
 5000 	 0.533187 	
 3999.99 	 0.523301 	
 3000.01 	 0.509156 	
 2000 	 0.479083 	
 999.993 	 0.407069 	
 949.999 	 0.400714 	
 899.999 	 0.393909 	
 849.996 	 0.386603 	
 799.995 	 0.378728 	
 749.993 	 0.370225 	
 699.996 	 0.360914 	
 649.995 	 0.3508 	
 599.998 	 0.339769 	
 549.998 	 0.327683 	
 500.001 	 0.314471 	
 449.995 	 0.299872 	
 399.997 	 0.283552 	
 349.994 	 0.264989 	
 299.998 	 0.24435 	
 249.992 	 0.220715 	
 200.008 	 0.193242 	
 180.004 	 0.180964 	
 160.003 	 0.167797 	
 139.995 	 0.153569 	
 119.99 	 0.138188 	
 99.9992 	 0.121433 	
 80.0009 	 0.102981 	
 59.9976 	 0.082491 	
 39.9966 	 0.0593509 	
 19.999 	 0.0326585 	
 19.0039 	 0.0311854 	
 18.0028 	 0.0297176 	
 17.001 	 0.0282297 	
 16.0076 	 0.0267389 	
 15.0016 	 0.0252355 	
 13.9961 	 0.0237118 	
 12.994 	 0.0221644 	
 11.9967 	 0.0206226 	
 10.9962 	 0.0190619 	
 9.98966 	 0.0174606 	
 9.0031 	 0.0158551 	
 7.98747 	 0.0142355 	
 7.00056 	 0.0125939 	
 5.9993 	 0.0109327 	
 4.99693 	 0.00925961 	
 3.99797 	 0.00755976 	
 3.00381 	 0.00583485 	
 1.9982 	 0.00406943 	
 0.999768 	 0.0023075 	
-0.000381526 	 0.000499673 	
-0.994255 	-0.00134196 	
-2.0021 	-0.00311351 	
-2.99914 	-0.00486871 	
-3.997 	-0.00659615 	
-5.00444 	-0.00826629 	
-6.00244 	-0.00996382 	
-7.00015 	-0.0116275 	
-8.00179 	-0.0132701 	
-9.00336 	-0.0148661 	
-10.0023 	-0.0164839 	
-11.0075 	-0.0180964 	
-11.9966 	-0.0196613 	
-13.0043 	-0.0212074 	
-14.0073 	-0.0228118 	
-15.0111 	-0.0243716 	
-15.9995 	-0.0258793 	
-17.0023 	-0.0273642 	
-17.9966 	-0.0288311 	
-19.0009 	-0.0301662 	
-20.002 	-0.0316085 	

	
	
