Start Time:  21-05-2024 11:01:54          Time Completed:  21-05-2024 11:19:19      Elapsed Time:  00:17:24
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_330.txt
Plot File:     C:\IDEASVSM\LS_QC\A_330.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_330.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.54778 	
 18000 	 0.546931 	
 17000 	 0.546132 	
 16000 	 0.545335 	
 15000 	 0.54424 	
 14000 	 0.542937 	
 13000 	 0.541448 	
 12000 	 0.539729 	
 11000 	 0.537733 	
 10000 	 0.535392 	
 8999.98 	 0.532639 	
 7999.99 	 0.529278 	
 7000 	 0.525215 	
 5999.97 	 0.520161 	
 5000 	 0.5137 	
 3999.98 	 0.503224 	
 3000.11 	 0.486941 	
 2000 	 0.45725 	
 1000 	 0.384389 	
 949.995 	 0.378045 	
 900.001 	 0.371256 	
 849.996 	 0.36398 	
 799.994 	 0.356159 	
 749.992 	 0.347726 	
 699.999 	 0.338518 	
 649.996 	 0.328524 	
 599.997 	 0.317653 	
 550.001 	 0.305793 	
 499.991 	 0.292844 	
 450.001 	 0.278561 	
 399.983 	 0.262654 	
 350.005 	 0.244703 	
 299.999 	 0.224732 	
 250.002 	 0.202071 	
 200.004 	 0.175956 	
 179.998 	 0.164331 	
 159.992 	 0.151924 	
 139.989 	 0.138592 	
 120 	 0.124222 	
 99.9998 	 0.108657 	
 79.992 	 0.0916785 	
 59.9951 	 0.0729719 	
 39.9893 	 0.0520841 	
 19.9954 	 0.028326 	
 18.9965 	 0.0270561 	
 18.0027 	 0.0257472 	
 16.9949 	 0.0244711 	
 15.9989 	 0.0231257 	
 14.9955 	 0.0218087 	
 14.0017 	 0.0204573 	
 13.0015 	 0.0191095 	
 12.0004 	 0.0177448 	
 11.0094 	 0.0163916 	
 10.0065 	 0.0149908 	
 9.00668 	 0.0135896 	
 8.00522 	 0.0122031 	
 7.00402 	 0.0107824 	
 6.00258 	 0.00932935 	
 5.00168 	 0.00784499 	
 3.98914 	 0.00641315 	
 2.99839 	 0.00495167 	
 2.00105 	 0.00345223 	
 0.996312 	 0.00191403 	
-0.00382422 	 0.00038353 	
-0.997478 	-0.0011558 	
-1.99184 	-0.00265092 	
-2.99649 	-0.00415818 	
-4.0038 	-0.00567296 	
-5.00698 	-0.0070986 	
-5.9964 	-0.00856858 	
-7.00516 	-0.00996585 	
-7.99626 	-0.0113553 	
-8.99896 	-0.0127674 	
-10.0024 	-0.0141773 	
-11.0037 	-0.0155513 	
-12.0048 	-0.0169299 	
-12.9971 	-0.0182775 	
-14.0025 	-0.0195885 	
-15.0011 	-0.0209228 	
-16.0046 	-0.0222289 	
-16.9936 	-0.0235202 	
-18.0076 	-0.024819 	
-19.0022 	-0.026098 	
-19.9975 	-0.0273734 	

	
	
