Start Time:  21-05-2024 10:22:31          Time Completed:  21-05-2024 10:40:18      Elapsed Time:  00:17:46
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_0.txt
Plot File:     C:\IDEASVSM\LS_QC\A_0.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_0.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.56403 	
 18000 	 0.563794 	
 17000 	 0.563276 	
 16000 	 0.562447 	
 15000 	 0.561316 	
 14000 	 0.559989 	
 13000 	 0.558454 	
 12000 	 0.5567 	
 11000 	 0.554681 	
 10000 	 0.552315 	
 8999.99 	 0.549503 	
 8000 	 0.546099 	
 6999.99 	 0.541963 	
 6000 	 0.536843 	
 5000 	 0.530276 	
 3999.97 	 0.519597 	
 3000.02 	 0.50294 	
 2000 	 0.472267 	
 999.997 	 0.395827 	
 949.995 	 0.389155 	
 899.992 	 0.382026 	
 850 	 0.374381 	
 799.994 	 0.366179 	
 749.995 	 0.357356 	
 700.003 	 0.34774 	
 649.994 	 0.337317 	
 599.998 	 0.326002 	
 550.004 	 0.313665 	
 499.999 	 0.300241 	
 450 	 0.285465 	
 399.99 	 0.269047 	
 349.998 	 0.250565 	
 300 	 0.230043 	
 249.992 	 0.206798 	
 199.997 	 0.180069 	
 180.001 	 0.168189 	
 159.995 	 0.155504 	
 139.993 	 0.141897 	
 120.003 	 0.127236 	
 100.003 	 0.111324 	
 80.0033 	 0.0939837 	
 60.0052 	 0.0748633 	
 39.9952 	 0.0534822 	
 20.0027 	 0.0291279 	
 18.9988 	 0.0278043 	
 17.9957 	 0.0264924 	
 17.0053 	 0.0251329 	
 16.0053 	 0.0238048 	
 15.0004 	 0.022446 	
 14.0021 	 0.0210772 	
 13.0034 	 0.0196941 	
 11.9954 	 0.0182863 	
 10.9937 	 0.0168599 	
 10.0001 	 0.0154536 	
 9.00444 	 0.0140218 	
 8.00205 	 0.0125594 	
 6.99597 	 0.0110926 	
 5.99923 	 0.00961826 	
 4.99276 	 0.00810259 	
 3.99793 	 0.00660133 	
 2.99971 	 0.00506017 	
 1.99742 	 0.0035239 	
 1.00455 	 0.00195676 	
-0.00115771 	 0.000359084 	
-0.997507 	-0.00118348 	
-1.99719 	-0.00275312 	
-3.00066 	-0.00431768 	
-4.00049 	-0.00583272 	
-5.00083 	-0.0073413 	
-6.00179 	-0.00882862 	
-6.99315 	-0.0103106 	
-8.00749 	-0.0117504 	
-8.99886 	-0.0132174 	
-9.99631 	-0.0146466 	
-11.0086 	-0.0160819 	
-12.0056 	-0.0174728 	
-13.0061 	-0.0188532 	
-13.9934 	-0.0202121 	
-14.9979 	-0.0215827 	
-16.0022 	-0.0229403 	
-16.9976 	-0.0242713 	
-18.0004 	-0.0255956 	
-19.0037 	-0.0269284 	
-19.9973 	-0.0282172 	

	
	
