Start Time:  21-05-2024 16:39:00          Time Completed:  21-05-2024 16:55:41      Elapsed Time:  00:16:40
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_120.txt
Plot File:     C:\IDEASVSM\LS_QC\A_120.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_120.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.547456 	
 18000 	 0.547287 	
 17000 	 0.546865 	
 16000 	 0.546115 	
 15000 	 0.545076 	
 14000 	 0.543919 	
 13000 	 0.542527 	
 12000 	 0.540887 	
 11000 	 0.539101 	
 9999.99 	 0.537224 	
 9000.01 	 0.534984 	
 8000.01 	 0.531846 	
 7000 	 0.527995 	
 5999.98 	 0.523353 	
 5000 	 0.517708 	
 4000 	 0.508066 	
 3000.11 	 0.49007 	
 2000 	 0.461053 	
 999.998 	 0.38925 	
 950.003 	 0.382988 	
 899.999 	 0.376327 	
 849.994 	 0.369211 	
 799.996 	 0.361233 	
 749.996 	 0.352837 	
 699.995 	 0.343691 	
 650.001 	 0.333759 	
 599.991 	 0.322949 	
 549.993 	 0.311132 	
 499.997 	 0.298237 	
 449.995 	 0.284006 	
 399.988 	 0.268131 	
 350.023 	 0.250176 	
 300.007 	 0.230151 	
 249.999 	 0.207399 	
 200.001 	 0.181108 	
 179.999 	 0.16937 	
 159.998 	 0.15684 	
 140.001 	 0.143309 	
 119.995 	 0.128747 	
 99.9968 	 0.112838 	
 79.9957 	 0.0954473 	
 59.9926 	 0.0761907 	
 39.9946 	 0.0545913 	
 20.0006 	 0.0298699 	
 18.9991 	 0.0285102 	
 17.9996 	 0.0271764 	
 17.0007 	 0.0258228 	
 16.0039 	 0.0244337 	
 15.0029 	 0.0230489 	
 14.0025 	 0.0216501 	
 12.9977 	 0.0202243 	
 11.9983 	 0.0188112 	
 10.9992 	 0.0173728 	
 10.006 	 0.0159337 	
 9.00451 	 0.0144497 	
 8.00388 	 0.012929 	
 6.99617 	 0.0114322 	
 5.99778 	 0.00992447 	
 4.99758 	 0.00836938 	
 4.00304 	 0.00682697 	
 2.99783 	 0.00525885 	
 1.99636 	 0.00369971 	
 0.99216 	 0.0020741 	
-0.00605979 	 0.000456442 	
-0.998572 	-0.00115618 	
-2.00367 	-0.00275226 	
-3.00445 	-0.00437166 	
-3.99922 	-0.00594249 	
-5.00385 	-0.00747453 	
-6.00365 	-0.00899847 	
-6.99935 	-0.0105274 	
-7.99671 	-0.0119907 	
-8.99003 	-0.0134627 	
-9.9982 	-0.0149383 	
-11.0056 	-0.0163967 	
-12.0044 	-0.0178314 	
-12.9959 	-0.0192519 	
-13.999 	-0.0206373 	
-15.0004 	-0.0220304 	
-16.0038 	-0.0233978 	
-17.0092 	-0.0247763 	
-18.0052 	-0.0261261 	
-18.986 	-0.0274574 	
-19.996 	-0.0288006 	

	
	
