Start Time:  22-05-2024 11:38:20          Time Completed:  22-05-2024 11:58:01      Elapsed Time:  00:19:40
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_60.txt
Plot File:     C:\IDEASVSM\LS_QC\A_60.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_60.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.571262 	
 18000 	 0.571069 	
 17000 	 0.570605 	
 16000 	 0.569855 	
 15000 	 0.568792 	
 14000 	 0.567541 	
 13000 	 0.5661 	
 11999.9 	 0.564558 	
 11000.4 	 0.562677 	
 9999.99 	 0.560205 	
 9000 	 0.557508 	
 8000.02 	 0.554293 	
 6999.99 	 0.550377 	
 6000 	 0.545568 	
 4999.99 	 0.539432 	
 3999.99 	 0.529358 	
 3000.01 	 0.513684 	
 2000 	 0.484818 	
 999.999 	 0.411991 	
 949.991 	 0.405559 	
 899.995 	 0.398649 	
 849.997 	 0.391249 	
 799.99 	 0.38326 	
 750.001 	 0.374612 	
 699.992 	 0.365189 	
 649.996 	 0.354943 	
 600.003 	 0.343761 	
 550 	 0.331524 	
 499.998 	 0.318141 	
 450.008 	 0.303334 	
 399.988 	 0.286778 	
 349.999 	 0.267997 	
 300.003 	 0.247022 	
 249.995 	 0.223079 	
 200.001 	 0.195301 	
 180 	 0.182859 	
 159.996 	 0.169515 	
 140.002 	 0.155127 	
 120.001 	 0.139545 	
 99.9944 	 0.122574 	
 79.9932 	 0.103901 	
 59.99 	 0.0831869 	
 39.9985 	 0.0598244 	
 19.9962 	 0.032913 	
 18.9995 	 0.0314325 	
 17.9984 	 0.0299519 	
 16.9885 	 0.0284613 	
 16.0055 	 0.026974 	
 14.9937 	 0.0254154 	
 14.0014 	 0.0239035 	
 12.9987 	 0.0223563 	
 12.0083 	 0.020779 	
 11.0004 	 0.0192002 	
 9.99361 	 0.0175796 	
 9.00051 	 0.015986 	
 7.99853 	 0.0143325 	
 7.00046 	 0.0126857 	
 5.99854 	 0.0110238 	
 4.99957 	 0.00932621 	
 4.00299 	 0.0076001 	
 2.9939 	 0.00586984 	
 1.99453 	 0.00411243 	
 1.005 	 0.0023552 	
 0.00169803 	 0.000549217 	
-1.00158 	-0.00129993 	
-2.00738 	-0.00309603 	
-3.00378 	-0.00487986 	
-4.00175 	-0.00660362 	
-4.99877 	-0.00827754 	
-6.01365 	-0.0099812 	
-6.99714 	-0.011625 	
-7.99925 	-0.0132787 	
-9.00014 	-0.0149085 	
-10.0006 	-0.016523 	
-11.0055 	-0.0181228 	
-11.9955 	-0.0197036 	
-13 	-0.0212446 	
-14.0031 	-0.0227877 	
-14.9976 	-0.0243264 	
-16.0039 	-0.0258395 	
-16.9965 	-0.0273268 	
-18.004 	-0.0288029 	
-19.0053 	-0.0302791 	
-20.0027 	-0.0317648 	

	
	
