Start Time:  22-05-2024 10:55:42          Time Completed:  22-05-2024 11:13:31      Elapsed Time:  00:17:48
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_90.txt
Plot File:     C:\IDEASVSM\LS_QC\A_90.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_90.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.556991 	
 17999.6 	 0.556998 	
 17000 	 0.556305 	
 16000 	 0.55558 	
 15000 	 0.554804 	
 14000 	 0.55354 	
 13000 	 0.55196 	
 12000.1 	 0.550847 	
 11000 	 0.548586 	
 10000 	 0.545942 	
 9000.03 	 0.544189 	
 8000 	 0.542373 	
 7000 	 0.536336 	
 6000.01 	 0.531755 	
 5000.02 	 0.52564 	
 3999.99 	 0.517947 	
 3000.1 	 0.500228 	
 1999.99 	 0.473076 	
 999.993 	 0.400076 	
 950.004 	 0.393332 	
 899.993 	 0.386797 	
 850.006 	 0.379625 	
 800 	 0.371229 	
 750.004 	 0.363287 	
 700.004 	 0.354058 	
 650 	 0.344132 	
 600.004 	 0.33288 	
 550.003 	 0.323229 	
 499.99 	 0.310016 	
 449.997 	 0.295756 	
 399.992 	 0.278812 	
 350.012 	 0.26011 	
 299.99 	 0.239116 	
 249.996 	 0.216053 	
 200 	 0.189201 	
 179.996 	 0.177383 	
 159.992 	 0.164066 	
 139.998 	 0.150143 	
 119.994 	 0.134998 	
 99.9977 	 0.118651 	
 79.9997 	 0.10077 	
 60 	 0.0808114 	
 39.9866 	 0.0581484 	
 19.9975 	 0.0319589 	
 18.9915 	 0.030613 	
 18.0007 	 0.0292203 	
 17.0029 	 0.0277886 	
 15.997 	 0.0263226 	
 15.0029 	 0.0247938 	
 14 	 0.0232324 	
 13.0041 	 0.0217435 	
 12.0031 	 0.0202688 	
 11.0003 	 0.0187268 	
 10.0012 	 0.0171769 	
 9.00629 	 0.0155926 	
 7.99712 	 0.0139976 	
 7.00988 	 0.0123437 	
 5.98994 	 0.0106955 	
 5.0012 	 0.00903336 	
 4.00041 	 0.00734471 	
 3.00006 	 0.00567333 	
 1.99706 	 0.00398263 	
 1.00314 	 0.00224281 	
 0.000535592 	 0.000451789 	
-1.00403 	-0.00131152 	
-1.99863 	-0.00303505 	
-2.99825 	-0.00472943 	
-3.99841 	-0.00643521 	
-4.99293 	-0.00808463 	
-6.00937 	-0.00970943 	
-6.99946 	-0.0113355 	
-8.00409 	-0.0129271 	
-8.99842 	-0.0145468 	
-9.99358 	-0.016222 	
-11.0084 	-0.0176733 	
-11.9999 	-0.0191726 	
-13.0079 	-0.0206908 	
-14.0036 	-0.022188 	
-15.0108 	-0.0236653 	
-16.0001 	-0.0250987 	
-17.0065 	-0.0265401 	
-17.9934 	-0.0279613 	
-19.0069 	-0.0294077 	
-20.0009 	-0.0308166 	

	
	
