Start Time:  21-05-2024 13:10:10          Time Completed:  21-05-2024 13:27:42      Elapsed Time:  00:17:31
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_255.txt
Plot File:     C:\IDEASVSM\LS_QC\A_255.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_255.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.549886 	
 18000 	 0.549716 	
 17000 	 0.549276 	
 16000 	 0.548567 	
 15000 	 0.547537 	
 14000 	 0.546328 	
 13000 	 0.544927 	
 12000 	 0.543303 	
 11000 	 0.54142 	
 9999.99 	 0.539212 	
 8999.98 	 0.536613 	
 7999.99 	 0.53345 	
 6999.99 	 0.529643 	
 5999.97 	 0.524926 	
 5000 	 0.518916 	
 4000 	 0.509061 	
 3000.04 	 0.493704 	
 1999.98 	 0.465472 	
 999.991 	 0.394594 	
 949.995 	 0.388344 	
 899.995 	 0.38166 	
 849.999 	 0.374477 	
 800.001 	 0.366742 	
 749.991 	 0.358403 	
 700.005 	 0.349285 	
 649.997 	 0.339375 	
 599.989 	 0.328573 	
 549.995 	 0.31677 	
 500.002 	 0.303835 	
 449.993 	 0.289583 	
 399.991 	 0.273664 	
 350.004 	 0.255629 	
 299.994 	 0.235504 	
 249.999 	 0.212567 	
 199.996 	 0.185972 	
 180.001 	 0.17408 	
 160.002 	 0.161336 	
 140.001 	 0.147619 	
 119.998 	 0.132744 	
 100.001 	 0.11655 	
 79.9976 	 0.0987602 	
 60.0052 	 0.079015 	
 40.0038 	 0.0567789 	
 19.9978 	 0.0312097 	
 18.9909 	 0.0298047 	
 18.0009 	 0.0283818 	
 16.9937 	 0.0269661 	
 15.9954 	 0.0255552 	
 14.9976 	 0.0241126 	
 13.9975 	 0.0226539 	
 13.004 	 0.0211996 	
 12.0063 	 0.0197153 	
 11.0019 	 0.0181892 	
 9.99943 	 0.0166642 	
 8.99305 	 0.0151217 	
 7.993 	 0.0135543 	
 7.00358 	 0.011981 	
 6.00046 	 0.0103958 	
 4.99494 	 0.00881334 	
 3.9973 	 0.00718989 	
 2.99987 	 0.00556424 	
 1.99819 	 0.00385276 	
 0.989784 	 0.00215785 	
 0.00219537 	 0.000436313 	
-1.00046 	-0.00125849 	
-1.99573 	-0.00298566 	
-3.00426 	-0.00464436 	
-4.00072 	-0.00625369 	
-4.99807 	-0.00789614 	
-6.00285 	-0.00949258 	
-6.99827 	-0.0110911 	
-7.9984 	-0.0126635 	
-9.00435 	-0.0142092 	
-10.0041 	-0.015738 	
-11 	-0.0172386 	
-11.9956 	-0.0187229 	
-13.0039 	-0.0201832 	
-14.0035 	-0.0216702 	
-14.9925 	-0.0231377 	
-16.0079 	-0.0245508 	
-17.0023 	-0.0259674 	
-18.0029 	-0.0273819 	
-19.0091 	-0.0287888 	
-20.0067 	-0.0301778 	

	
	
