Start Time:  21-05-2024 11:47:06          Time Completed:  21-05-2024 12:05:12      Elapsed Time:  00:18:05
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.exp
Data File:     C:\IDEASVSM\LS_QC\A_300.txt
Plot File:     C:\IDEASVSM\LS_QC\A_300.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_Giuliano_Cuarto\MvsH_Giuliano_Cuarto.stp
VSM Data File: C:\IDEASVSM\LS_QC\A_300.dat

***DATA***

Field(G)	 Moment(emu)	
 19000 	 0.536886 	
 18000 	 0.536716 	
 17000 	 0.536274 	
 16000 	 0.535523 	
 15000 	 0.534473 	
 14000 	 0.533224 	
 13000 	 0.531801 	
 12000 	 0.530151 	
 11000 	 0.528228 	
 10000 	 0.525974 	
 8999.99 	 0.523297 	
 8000 	 0.520036 	
 6999.98 	 0.516081 	
 6000 	 0.511176 	
 5000.01 	 0.504908 	
 4000 	 0.49473 	
 2999.96 	 0.478907 	
 2000 	 0.449984 	
 1000 	 0.378966 	
 949.991 	 0.372773 	
 899.996 	 0.366145 	
 849.986 	 0.359031 	
 800.002 	 0.351392 	
 749.993 	 0.34315 	
 700.002 	 0.334158 	
 650.003 	 0.324406 	
 600.003 	 0.313791 	
 550.005 	 0.302205 	
 500.003 	 0.289556 	
 450.003 	 0.275609 	
 399.995 	 0.260074 	
 350.013 	 0.242513 	
 299.996 	 0.222967 	
 249.994 	 0.200776 	
 200.003 	 0.175159 	
 179.996 	 0.163732 	
 159.99 	 0.151509 	
 139.991 	 0.138371 	
 120.001 	 0.124194 	
 99.9891 	 0.108806 	
 79.9895 	 0.0919624 	
 59.9919 	 0.0733597 	
 40.002 	 0.0525069 	
 20.001 	 0.0286755 	
 18.9986 	 0.0273621 	
 17.9965 	 0.0260845 	
 17.0041 	 0.0247665 	
 15.9937 	 0.0234429 	
 15.0029 	 0.0221155 	
 14.003 	 0.0207399 	
 13.0004 	 0.0194169 	
 12.0001 	 0.0180288 	
 11.0066 	 0.0166325 	
 9.99528 	 0.0152314 	
 9.00275 	 0.0138396 	
 7.99338 	 0.01241 	
 7.00157 	 0.0109779 	
 6.00088 	 0.00949604 	
 5.00502 	 0.00806111 	
 4.0014 	 0.00654532 	
 3.0034 	 0.00505481 	
 1.98904 	 0.00352306 	
 0.993928 	 0.00197071 	
-0.00743884 	 0.000435839 	
-1.00792 	-0.0011205 	
-2.00606 	-0.00266356 	
-3.00659 	-0.00418824 	
-4.00373 	-0.00567955 	
-5.00225 	-0.00716444 	
-6.00035 	-0.00860121 	
-7.00633 	-0.0100619 	
-7.99545 	-0.0114785 	
-8.99732 	-0.012928 	
-10.0042 	-0.0143501 	
-11.0051 	-0.0157227 	
-11.9986 	-0.0171036 	
-13.0022 	-0.0184695 	
-14.0049 	-0.0198159 	
-14.9996 	-0.0211599 	
-16.0059 	-0.0224729 	
-16.9977 	-0.0238027 	
-17.9949 	-0.0251022 	
-19.0022 	-0.026402 	
-19.9999 	-0.0276847 	

	
	
